Version	2	Start	1459535196.169
Time	Valor
V	0	Alt Var(m)
2.565	0
3.913	3
5.262	0
6.609	6
7.957	14
9.306	14
10.654	29
12.002	46
13.353	74
16.046	74
17.394	77
18.742	76
20.091	76
21.439	72
24.136	72
25.485	74
26.834	74
28.182	80
29.531	82
30.883	84
32.234	90
33.575	104
34.924	94
36.272	104
37.621	131
38.968	131
40.316	109
41.665	109
43.014	104
44.362	105
47.590	105
48.679	92
49.761	92
51.104	106
52.480	109
53.801	109
55.150	120
56.499	140
57.851	151
59.201	197
60.547	258
61.892	366
63.242	413
64.589	472
65.937	495
67.285	508
68.634	516
69.985	552
71.329	592
72.678	610
74.026	638
75.388	685
76.723	720
78.072	721
79.421	770
80.769	795
82.117	825
83.468	854
84.814	893
86.163	917
87.512	954
88.863	985
90.208	1032
91.558	1069
92.908	1116
94.255	1163
95.602	1246
96.960	1333
98.299	1364
99.648	1406
100.999	1406
102.345	1469
103.693	1496
105.040	1556
106.388	1610
107.737	1656
109.086	1676
110.434	1704
111.782	1873
113.146	1918
114.484	1965
115.827	2039
117.183	2081
118.523	2084
119.871	2102
121.220	2111
122.568	2169
123.924	2185
125.268	2236
126.613	2258
127.962	2320
129.310	2365
130.659	2366
132.008	2436
133.355	2457
134.705	2518
136.052	2562
137.401	2625
138.749	2661
140.097	2705
141.445	2738
142.793	2785
144.141	2826
145.490	2901
146.845	2938
148.188	3001
149.549	3064
150.883	3099
152.232	3137
153.581	3199
154.929	3262
156.276	3279
157.626	3346
158.974	3381
160.325	3420
161.673	3437
163.020	3447
164.376	3517
165.716	3579
167.064	3615
168.420	3626
169.761	3655
171.110	3699
172.480	3739
173.812	3775
175.152	3961
176.501	3985
177.849	3985
179.198	3975
180.546	3975
181.896	4077
183.241	4134
184.591	4192
185.948	4229
187.299	4287
188.636	4342
189.986	4387
191.351	4390
192.680	4422
194.029	4428
195.377	4454
196.726	4488
198.072	4502
199.421	4553
200.770	4582
202.118	4630
203.467	4690
204.824	4726
206.180	4761
207.511	4800
208.867	4834
210.229	4878
211.556	4903
212.981	4949
214.256	4989
215.601	5029
216.952	5081
218.298	5128
219.647	5191
221.027	5226
222.344	5279
223.727	5353
225.041	5419
226.405	5457
227.742	5517
229.088	5551
230.444	5568
231.781	5628
233.132	5680
234.489	5736
235.827	5786
237.176	5832
238.524	5870
239.873	5911
241.259	5938
242.568	5960
243.917	6006
245.264	6056
246.612	6129
247.964	6173
249.309	6211
250.658	6266
252.006	6315
253.354	6361
254.711	6399
256.052	6451
257.400	6493
258.786	6539
260.097	6564
261.444	6605
262.794	6665
264.139	6718
265.489	6763
266.837	6817
268.186	6841
269.533	6893
270.886	6932
272.231	6962
273.583	6993
274.928	7014
276.275	7047
277.625	7066
278.983	7098
280.320	7145
281.675	7187
283.017	7231
284.404	7257
285.713	7334
287.061	7334
288.410	7340
289.759	7351
291.108	7400
292.458	7423
293.805	7425
295.153	7488
296.502	7488
297.850	7521
299.198	7591
300.546	7615
301.895	7653
303.256	7705
304.615	7746
305.939	7781
307.288	7811
308.638	7893
309.986	7960
311.336	7994
312.685	8048
314.035	8096
315.382	8184
316.730	8265
318.095	8316
319.551	8362
320.775	8393
322.151	8446
323.472	8511
324.820	8548
326.169	8629
327.526	8685
328.875	8732
330.215	8772
331.568	8817
332.911	8869
334.289	8941
335.632	9007
336.974	9057
338.302	9108
339.650	9158
340.998	9207
342.347	9299
343.695	9355
345.070	9430
346.399	9465
347.740	9544
349.088	9598
350.456	9636
351.791	9685
353.133	9747
354.493	9788
355.828	9829
357.181	9871
358.524	9916
359.874	9961
361.230	10001
362.569	10058
363.959	10107
365.267	10138
366.616	10177
367.979	10247
369.313	10287
370.661	10346
372.016	10377
373.359	10426
374.707	10470
376.056	10521
377.405	10598
378.752	10636
380.100	10680
381.449	10701
382.798	10784
384.148	10824
385.496	10834
386.844	10855
388.192	10867
389.550	10885
390.889	10888
392.236	10913
393.586	10933
394.934	10953
396.291	10982
397.630	10988
398.983	10988
400.327	10978
401.676	10948
403.023	10914
404.372	10886
405.720	10852
407.069	10815
408.417	10778
409.764	10734
411.113	10705
412.462	10669
413.810	10632
415.158	10597
416.507	10539
417.857	10497
419.203	10460
420.560	10416
421.899	10372
423.248	10348
424.597	10291
425.946	10255
427.294	10223
428.644	10190
429.990	10135
431.338	10101
432.686	10055
434.034	10008
435.382	9983
436.730	9957
438.077	9893
439.425	9835
440.773	9800
442.122	9778
443.471	9723
444.819	9685
446.179	9638
447.527	9595
448.869	9552
450.212	9505
451.561	9453
452.911	9410
454.258	9343
455.606	9304
457.026	9253
458.303	9216
459.653	9162
460.998	9113
462.348	9075
463.697	9013
465.045	8979
466.394	8933
467.742	8933
469.090	8928
470.439	8880
471.786	8787
473.135	8735
474.487	8692
475.831	8649
477.180	8598
478.528	8539
479.876	8471
481.223	8435
482.571	8395
483.922	8361
485.268	8306
486.629	8245
487.975	8202
489.313	8164
490.662	8129
492.009	8099
493.362	8066
494.707	8023
496.055	7983
497.401	7948
498.761	7916
500.100	7872
501.448	7842
502.845	7796
504.145	7732
505.493	7687
506.846	7664
508.188	7625
509.536	7589
510.887	7563
512.234	7550
513.582	7486
514.929	7474
516.275	7464
517.622	7454
518.996	7444
520.318	7413
521.666	7377
523.057	7346
524.363	7345
525.712	7333
527.059	7304
528.407	7290
529.756	7252
531.104	7200
532.452	7183
533.805	7146
535.149	7136
536.497	7115
537.843	7093
539.191	7076
540.539	7049
541.887	7032
543.235	7008
544.584	6974
545.933	6938
547.281	6934
548.630	6908
549.978	6881
551.326	6843
552.674	6815
554.023	6775
555.371	6737
556.723	6702
558.068	6662
559.416	6612
560.764	6588
562.113	6558
563.460	6532
564.808	6476
566.155	6450
567.503	6429
568.879	6380
570.200	6353
571.548	6324
572.910	6266
574.246	6230
575.592	6197
576.955	6167
578.288	6122
579.644	6079
580.984	6035
582.345	5987
583.679	5949
585.030	5922
586.374	5891
587.723	5881
589.094	5842
590.420	5829
591.769	5804
593.119	5776
594.465	5723
595.823	5668
597.160	5611
598.508	5573
599.856	5542
601.204	5512
602.552	5478
603.926	5432
605.249	5376
606.597	5329
607.945	5284
609.294	5243
610.642	5205
611.990	5147
613.338	5099
614.686	5056
616.045	5024
617.382	4972
618.733	4953
620.079	4910
621.433	4879
622.774	4867
624.122	4804
625.473	4801
626.818	4728
628.166	4715
629.514	4680
630.924	4646
634.626	4594
634.639	4564
635.837	4541
636.256	4530
637.635	4502
638.948	4472
640.299	4448
641.643	4436
642.990	4410
644.339	4381
645.687	4361
647.035	4327
648.383	4266
649.737	4240
651.107	4227
652.428	4217
653.904	4182
655.317	4155
656.718	4123
658.099	4084
659.450	4054
660.796	4031
662.144	3989
663.499	3948
664.847	3920
666.187	3864
667.535	3782
668.884	3755
670.232	3702
671.581	3680
672.930	3627
674.278	3596
675.633	3564
677.021	3519
678.322	3479
679.670	3446
681.018	3409
682.367	3380
683.712	3326
685.071	3278
686.410	3202
687.758	3130
689.105	3074
690.453	3013
691.802	2969
693.150	2887
694.498	2825
695.847	2768
697.195	2717
698.543	2690
699.892	2664
701.239	2618
702.588	2580
703.936	2527
705.283	2489
706.633	2449
707.982	2411
709.329	2380
710.677	2325
712.026	2285
713.373	2244
714.721	2197
716.099	2141
717.419	2098
718.767	2043
720.117	2012
721.463	1957
722.820	1914
724.162	1868
725.507	1847
726.854	1796
728.203	1763
729.550	1724
730.901	1674
732.291	1636
733.605	1577
734.946	1512
736.292	1469
737.641	1420
738.989	1389
740.337	1360
741.685	1306
743.034	1275
744.382	1239
745.729	1191
747.077	1124
748.425	1077
749.773	1040
751.121	1018
752.481	966
753.818	927
755.167	877
756.515	824
757.865	771
759.212	740
760.560	690
761.908	659
763.363	636
764.602	610
765.960	582
767.299	561
768.647	545
769.995	524
771.352	504
772.690	451
774.046	407
775.387	322
776.735	235
778.084	194
779.433	165
780.782	129
782.130	129
783.478	138
784.826	139
786.175	141
788.874	141
790.220	137
791.569	137
792.917	140
795.615	140
796.963	124
798.311	115
799.659	115
801.012	117
