Version	2	Start	1459535196.169
Time	Valor
V	6	Speed GPS
5.887	0
11.889	1000
16.879	0
20.874	0
52.883	1000
56.881	1000
59.873	2000
62.882	2000
69.877	3000
71.882	3000
73.874	4000
75.878	4000
77.876	3000
85.879	3000
87.870	4000
88.869	4000
89.877	5000
90.874	4000
96.867	4000
97.878	5000
98.883	5000
100.883	3000
102.863	4000
106.883	4000
109.888	2000
111.876	3000
113.866	4000
115.883	5000
117.871	4000
119.885	3000
121.874	3000
123.873	4000
137.870	4000
139.885	5000
141.877	4000
146.872	4000
148.879	5000
150.877	5000
152.881	4000
154.876	4000
155.873	5000
160.873	5000
162.880	4000
166.880	4000
168.886	5000
170.869	5000
172.890	4000
174.886	4000
176.887	5000
178.873	5000
180.880	4000
186.880	4000
188.869	3000
190.884	4000
199.868	4000
200.869	5000
203.876	4000
205.871	4000
207.860	3000
216.873	3000
218.890	4000
220.915	4000
222.870	5000
226.886	5000
228.871	4000
234.880	4000
236.878	5000
238.877	4000
239.890	5000
240.873	5000
242.881	4000
244.872	5000
250.875	5000
252.879	4000
266.870	4000
268.879	3000
270.876	3000
272.883	4000
276.874	4000
278.883	3000
280.869	3000
282.897	2000
285.884	3000
287.882	4000
289.878	3000
291.878	3000
293.881	4000
295.878	4000
296.889	5000
299.868	5000
301.881	4000
303.877	4000
305.885	5000
307.871	5000
308.894	4000
312.883	4000
313.886	5000
314.892	4000
322.831	4000
324.831	5000
329.831	5000
330.831	4000
336.831	4000
338.831	5000
340.831	5000
342.831	4000
359.831	4000
360.831	5000
365.831	5000
367.831	4000
372.831	4000
374.831	5000
376.831	4000
377.831	4000
378.831	5000
379.831	5000
382.831	1000
386.831	2000
389.831	1000
392.831	1000
396.831	2000
401.831	2000
403.831	3000
405.831	3000
407.831	4000
415.831	4000
417.831	3000
421.831	3000
423.831	2000
425.831	3000
428.831	2000
430.831	2000
431.831	4000
446.831	4000
448.831	3000
450.831	3000
452.831	2000
454.831	4000
465.831	4000
467.831	3000
473.831	3000
475.831	4000
479.831	4000
481.831	3000
483.831	3000
485.831	4000
487.831	4000
489.831	2000
491.831	4000
497.831	4000
499.831	5000
501.831	5000
503.831	4000
513.831	4000
515.831	3000
521.829	3000
523.829	2000
525.829	3000
531.829	3000
533.829	2000
536.829	2000
538.829	3000
540.829	3000
542.829	4000
544.829	3000
546.829	4000
548.829	3000
552.829	3000
554.829	4000
556.829	4000
558.829	3000
560.829	4000
568.829	4000
570.829	3000
572.829	3000
574.829	4000
588.829	4000
590.829	3000
592.829	2000
594.829	3000
596.829	3000
598.829	4000
604.829	4000
606.829	3000
616.829	3000
618.829	4000
624.829	4000
626.829	3000
640.829	3000
642.829	4000
644.829	3000
654.829	3000
656.829	4000
660.829	4000
662.829	5000
664.829	4000
678.829	4000
680.829	5000
684.827	5000
685.827	6000
687.827	6000
688.827	5000
692.827	5000
693.827	6000
694.827	5000
696.827	5000
698.827	4000
702.827	4000
704.827	3000
706.827	4000
743.827	4000
745.827	5000
747.827	5000
749.827	4000
757.827	4000
759.827	5000
761.827	5000
763.831	3000
766.831	2000
771.831	2000
774.831	1000
776.831	2000
