Version	2	Start	1459535196.169
Time	Valor
V	62	T (ºC)
0.546	144
0.720	145
0.932	145
1.380	146
2.971	146
3.151	147
3.962	147
4.263	148
4.532	147
5.102	148
6.572	148
7.201	149
7.322	148
8.102	149
10.380	149
10.743	150
10.981	149
11.464	149
11.760	150
12.332	150
12.479	149
12.601	149
12.903	150
14.763	150
14.880	149
15.151	150
16.023	150
16.744	151
16.918	150
17.309	150
17.732	151
19.322	151
19.469	150
19.710	151
23.041	151
23.344	152
24.090	152
24.541	151
24.931	152
25.233	151
25.351	151
25.593	152
29.398	152
29.700	153
29.968	152
30.302	153
31.139	153
31.686	152
31.744	153
35.706	153
36.150	154
38.494	154
38.729	155
39.149	154
39.359	155
39.543	154
39.905	155
40.650	154
40.984	155
41.763	155
42.092	154
42.270	155
43.955	155
44.224	156
44.561	155
44.792	155
45.241	156
48.220	156
48.978	157
50.852	157
51.382	158
51.639	157
52.156	158
54.397	158
54.511	159
54.753	159
55.416	158
55.590	159
57.242	159
57.692	160
57.853	159
57.879	159
58.126	160
58.412	159
58.714	160
60.553	160
60.836	161
63.340	161
63.542	162
65.227	162
65.612	163
65.854	162
66.456	163
67.411	163
68.132	164
70.323	164
70.505	165
71.890	165
72.101	166
72.276	165
72.422	166
74.049	166
74.168	167
74.433	166
74.873	166
75.122	167
76.175	167
76.381	168
78.124	168
78.601	169
79.770	169
80.193	170
81.251	170
82.324	171
83.525	171
83.821	172
84.665	172
84.992	173
85.290	172
85.661	173
86.050	172
86.290	173
87.393	174
89.064	174
89.224	175
89.508	174
90.154	174
90.421	175
90.918	175
91.087	176
91.594	176
92.344	177
92.522	176
92.972	176
93.332	177
94.657	177
95.014	178
95.554	178
96.212	179
96.334	178
96.696	179
97.948	179
98.376	180
99.304	180
99.601	181
99.812	180
100.174	181
100.353	180
100.569	181
101.116	181
101.292	182
102.704	182
103.631	183
104.379	183
104.622	184
104.741	184
104.981	183
105.459	184
106.227	184
106.596	185
107.465	185
107.824	186
109.117	186
109.268	187
109.745	187
109.931	186
110.532	187
110.678	187
110.793	188
111.851	188
112.024	187
113.081	188
113.676	189
114.110	189
114.303	190
116.262	190
116.523	191
116.763	190
116.854	191
118.384	191
118.654	192
